Species	3001368277-DNA	3001323197-DNA	3001094401-DNA	3000886283-DNA	3001102451-DNA	3001060896-DNA	3001180259-DNA	3000886263-DNA	3001093757-DNA	3001348312-DNA	3001172786-DNA	3001328911-DNA	3001427166-DNA	3001324280-DNA	3001369378-DNA	3001045026-DNA	3001201505-DNA	3001094393-DNA	3001231145-DNA	3001341755-DNA	3001352807-DNA	3001439971-DNA	3001215710-DNA	3001370807-DNA	3001087078-DNA	3001092258-DNA	3000886299-DNA	3001099250-DNA	3001087070-DNA	3000847949-DNA	3001352795-DNA	3001090058-DNA	3001379500-DNA	3001226004-DNA	3001359941-DNA	3001378114-DNA	3001070218-DNA	3001076925-DNA	3001065184-DNA	3000829049-DNA	3000864467-DNA	3000867627-DNA	3001071415-DNA	3001046458-DNA	3001093737-DNA	3001341779-DNA	3001198161-DNA	3001087062-DNA	3001427175-DNA	3001379528-DNA	3001212764-DNA	3001206694-DNA	3001359894-DNA	3000852208-DNA	3001448383-DNA	3001184969-DNA	3001335473-DNA	3001221282-DNA	3001100999-DNA	3001175177-DNA	3001425833-DNA	3001357238-DNA	3001225986-DNA	3001357226-DNA	3001448375-DNA	3001206722-DNA	3001184945-DNA	3000868694-DNA	3001063041-DNA	3000881385-DNA	3001379508-DNA	3000858883-DNA	3001326467-DNA	3001326503-DNA	3001332927-DNA	3001195230-DNA	3001076933-DNA	3001065168-DNA	3001222449-DNA	3001359901-DNA	3001324264-DNA	3001231121-DNA	3001045051-DNA	3001053907-DNA	3001384568-DNA	3000891783-DNA	3001370851-DNA	3001344119-DNA	3001195247-DNA	3001378122-DNA	3001063025-DNA	3001212748-DNA	3001099234-DNA	3001215694-DNA	3000829042-DNA	3001322441-DNA	3001439979-DNA	3001065176-DNA	3000881421-DNA	3001097072-DNA	3001048322-DNA	3000852236-DNA	3000852216-DNA	3001361935-DNA	3001215725-DNA	3001102443-DNA	3001439963-DNA	3000885600-DNA	3001428260-DNA	3000885580-DNA	3001172778-DNA	3001231137-DNA	3001198225-DNA	3001184953-DNA	3001384576-DNA	3001370799-DNA	3001323185-DNA	3001369354-DNA	3001175193-DNA	3001060908-DNA	3001090070-DNA	3001180260-DNA	3001226011-DNA	3001092225-DNA	3000863616-DNA	3000885572-DNA	3000858123-DNA	3001048330-DNA	3001090046-DNA	3001323173-DNA	3001212756-DNA	3001428252-DNA	3000867690-DNA	3001045042-DNA	3001172140-DNA	3001421342-DNA	3000847929-DNA	3001369346-DNA	3001177343-DNA	3001361959-DNA	3000883072-DNA	3000864431-DNA	3000891851-DNA	3001101006-DNA	3001076976-DNA	3001185752-DNA	3001336332-DNA	3001421314-DNA	3000881401-DNA	3001177351-DNA	3001201470-DNA	3000874503-DNA	3001328919-DNA	3001102495-DNA	3001071356-DNA	3001180268-DNA	3001222477-DNA	3000847945-DNA	3001332903-DNA	3001053923-DNA	3001347849-DNA	3001099226-DNA	3001046450-DNA	3001324288-DNA	3001378130-DNA	3001332911-DNA	3001351708-DNA	3001175224-DNA	3001335449-DNA	3001344083-DNA	3000867642-DNA	3001361919-DNA	3001336340-DNA	3001368261-DNA	3001201485-DNA	3001063053-DNA	3001344067-DNA	3001172116-DNA	3000883040-DNA	3001222465-DNA	3000863600-DNA	3001221254-DNA	3001056128-DNA	3001352787-DNA	3001425825-DNA	3001206725-DNA	3001328927-DNA	3001347857-DNA	3001168541-DNA	3001425865-DNA	3001056120-DNA	3000879709-DNA	3001368269-DNA	3000858866-DNA	3001336356-DNA	3001322433-DNA	3001221246-DNA	3001351690-DNA	3001384560-DNA	3001168533-DNA	3000858131-DNA	3001053940-DNA	3001070226-DNA	3001168525-DNA	3000858874-DNA	3001347875-DNA	3001326483-DNA	3000883056-DNA	3001348320-DNA	3000864399-DNA	3000868702-DNA	3000879703-DNA	3001097056-DNA	3001428244-DNA	3001335441-DNA	3001172810-DNA	3000879733-DNA	3001357258-DNA	3000874511-DNA	3001060880-DNA	3001093745-DNA	3001048314-DNA	3001421330-DNA	3001351698-DNA	3001097048-DNA	3001172132-DNA	3001198169-DNA	3001101039-DNA	3001427154-DNA	3001071364-DNA	3001185736-DNA	3001177411-DNA	3000874519-DNA	3001092238-DNA	3001056136-DNA	3000891771-DNA	3001341747-DNA
Acinetobacter.baumannii	1.7499031080627456	2.554186585957174	-2.424664628864013	1.8133854537350476	1.34206761808177	1.9775671135194952	1.221348985130357	2.7278111229429345	1.691606874451187	2.0984826969853274	2.1587820942425253	3.499780018849144	3.091605421608132	2.1948737112370806	1.6430088431847534	3.147904525585233	1.979387685785379	1.905749276126805	3.505325010016401	1.7120351419824815	-1.8945890651994661	2.360991520849068	1.7991876836562302	-2.1673046116064145	0.7590380219246003	1.4308459157348914	-1.0421956750247738	1.5813482525808351	1.6008812177498875	-1.9644549520530314	2.035877036428688	-2.1028791581830286	2.3835318140477586	-1.6264050453657064	1.5704451515572857	-1.3874057935862498	2.0437364592287914	1.282760662885009	2.000527947168927	1.7866680330823441	-2.6386392867414656	1.3743417988056466	4.602220415842999	-0.7246929517757823	1.5009442093666336	2.489060336435762	-1.5216866900472388	-1.5618419877833625	1.4912473017059769	0.751531831731631	2.7445677126668193	3.426107460283905	3.746453838709632	1.2073784846617377	2.530119170122419	11.271234714682635	5.1392497715750585	3.196684860173968	1.6170672710215577	-1.7015496078473946	2.406863648546305	2.3473934471364752	1.5039074156006422	-1.790283616784802	2.297659236214773	1.7485992705228106	3.505159478547414	0.948630380515233	11.980684799017078	-1.830466313720566	3.724104961706214	10.285157284584283	1.3497052756150238	1.5579271732604945	1.3821803075189811	2.5228658125038015	1.2878516962526176	1.2704494057012508	8.466817884693919	3.268112468862723	11.594257333210694	1.2926154684060354	1.2019483584001054	1.4210453782544807	2.6175166392532754	-1.862550067007781	2.152680584947743	1.819119974338033	-1.7823435597394963	3.726673086740294	1.0328693832042979	1.098756341926339	3.4437694462094592	10.077266704648887	1.9372434054125116	5.57544418063937	2.3287122286521824	11.13432021447552	-1.829348208764746	2.1632592591563773	2.8294696480137898	3.6671999569164138	0.6369484313677379	2.613269679633144	8.828669543278421	4.112635884853269	1.909980347998697	1.9539666996168263	1.980218542076001	2.2434287346765696	0.9809764150536533	2.084497566800414	1.3867426266449885	-2.212599471050871	2.4780982854587954	1.890196591840347	2.50813528680546	1.7167344880726016	2.624141762526868	2.3727470358776865	3.0425961495090914	3.105965769213108	0.9442298590308363	1.8807314729054243	2.5955614887330984	9.45799078116721	2.4180181593303525	1.3383714399235704	1.4332157747378196	1.1707565047120445	11.285480455651234	1.804672163859011	1.663346371361505	-1.6255300407628341	3.4120994104559386	0.9289236905361559	0.7129221604306408	2.2607317226198274	10.684778175020762	-0.48343109384139143	10.606162239009414	2.984586451073757	2.4196768370355546	3.8886881087996006	9.933985948042434	-1.0941555030774726	1.199570222118995	1.7985684932920265	2.535547596507512	11.519544884769369	2.8772495374892277	1.3837384127629089	11.434315751031779	3.016585486487666	1.689410599790051	2.921620610165808	3.5077511381678015	-1.6530208754458258	-2.2662069803848763	10.773485655868457	0.9962647712998691	3.0222996000670492	1.8629882596704015	0.8096211425406369	3.067651430114778	-1.4949544760723776	1.7559650250174095	3.9989478435195633	-0.9486789204051567	-0.9692927767615288	-1.6671663156192946	2.7476818071404328	1.5073464664944423	3.081097257203648	-1.750656438427272	1.4379739626013555	1.6065665956036794	1.8752085666046494	-1.7918205346273441	11.353643137124948	1.4808156528171104	2.580652284451746	3.1315419448726054	6.6826088544784366	1.4113517763777725	8.018479902067117	3.844398760847357	2.147112799500156	2.423988661854811	2.222656481524162	9.708229424595762	1.198548447794435	1.4034560382858035	0.6042767490565198	11.477315042013721	2.264850110386081	2.4456477801435614	3.3348424825663985	-1.914604870570836	7.201691345350374	1.4165562192172938	2.8384908056493794	2.4906425838751125	9.79024662357994	10.637440004526983	-2.4099262640674834	2.545767853692157	1.1518272194661086	1.1320893428500565	2.3663665448997238	3.070406582943684	1.7067056105579583	1.4201933824929103	1.1224038569246055	2.3961479794676914	2.0612987546314643	0.605636824584345	1.5748686472710194	12.000289924100157	2.0293343281471485	11.449525480740173	1.6324851298186873	2.761675704522327	2.5082506362506476	2.5003218278418466	-2.1450980137917743	2.611317967729894	2.1324753126189284	1.9310954017667865	-3.358122046189488	2.491878553366647	4.238680642412652	9.85497821357827	-1.6004102388623997	1.8715122832243096	1.8832424492093038	8.543668244058848
Acinetobacter.junii	-2.191953251975498	2.1718887796558337	-2.424664628864013	0.7756619434379207	1.5141326101879062	-1.9343578969063178	1.19344022297829	-1.1712690384991962	-1.4759676736079834	0.8369097331366298	-0.2918541545395712	0.0972540587894265	-3.218213043436217	0.9353327610304328	1.9286725510894316	-0.26677813596869315	1.6586993782414003	1.56440041262413	-0.08632494957167175	-2.0255368622501	2.949498813660057	1.2776497112956067	-1.9849042279863878	2.437766579380843	0.9058528267518193	1.2726221195789538	-1.0421956750247738	1.6053493950789992	-2.2702218814888333	-1.9644549520530314	0.47923956429087666	-2.1028791581830286	1.130770468926642	-1.6264050453657064	-2.572591167134241	-1.3874057935862498	-0.3950766165089205	1.6012142316659648	0.4193552439422032	1.6325175697049978	-2.6386392867414656	0.428199957610353	5.918556047065638	-0.7246929517757823	-3.8364943561034663	-1.481133468906699	-1.5216866900472388	-1.5618419877833625	0.07105400384733553	-3.3088129079509	2.6440265754181023	1.9274844572405614	-0.48401468575055123	2.1341399864327526	1.174916910571152	1.3633939317867454	1.4885976179241396	0.22000257222750288	1.9263483971926103	-1.7015496078473946	-0.21692339841992195	0.7824090166385378	-2.1595567996279477	2.9458157138019576	-2.2872092678631084	0.2793085820712906	2.1651802177762223	1.2419780460497585	-2.6424807221851982	-1.830466313720566	3.2858502525491384	-0.7884110033373105	-2.146705321149562	-3.432406098789786	1.5431105563565868	-0.46993979712946127	1.8356325303430188	0.16287025689268658	0.9254027021657801	-2.035092941708333	-1.2791266540684616	0.2341946539543033	-2.768245446942356	-3.1114551951666813	1.6561064223238848	-1.862550067007781	2.078572722683968	1.891879284484992	-1.7823435597394963	-0.3217542161278009	0.5792720051216943	-2.4846653793033573	2.0023674079276232	1.159007786680782	-3.1440615856894376	-1.5070044776786489	-0.40641343039637456	-1.92446008982823	-1.829348208764746	-0.3329427749731067	0.9408610720479651	-3.9728232688555387	-3.05183352774274	-1.170822232009474	1.983586662593658	-1.1286618266788082	-2.5897304384417286	-0.9148968461740032	-0.8008525302869851	-4.6254858249389015	0.29943516073950655	-0.1764903112982611	-2.3020393324654895	-2.212599471050871	1.7361613148788804	-3.4849822838063407	-1.3835870571190774	-0.9350594840526201	-0.9261458148841857	-1.7046921079415176	1.3465198251368047	2.2224151435637713	-2.1001973455856775	-0.20936485946645245	-3.0027608456352453	1.1673772913465374	-1.5521756460121088	0.9900655626468827	2.1263624233832954	-2.6133354069305734	-2.2353993025423127	-1.9564302824129092	1.286052467600702	-1.6255300407628341	-3.1215895778258984	1.2845561131570613	-2.4650358415749576	-3.1282404688172405	-1.4003254335923287	-0.48343109384139143	-2.0173687676452996	-2.8846107495455198	3.0408500895572272	-0.44194655227500557	-2.405450593271231	3.1962053129326606	-3.0198389586439327	0.9213744325880195	-2.2092854064202436	-1.5657868427951889	2.6891420767954104	-2.8788428777277857	-1.7792242328624304	-0.5439351012738761	1.5902188294924724	3.557609050088593	1.0816875930162893	-1.6530208754458258	3.1318561786211285	-2.190941931905735	-4.059881675990578	2.728260357095689	-1.9435764573193381	-2.77380057868906	1.0421399666062898	-1.4949544760723776	1.0967210053244785	-2.746188628611517	-0.9486789204051567	-0.9692927767615288	-1.6671663156192946	-2.7075397405672716	0.22641502843465833	-1.4726806920275846	2.668085379187544	-0.10425421751971957	0.7543552148356494	-2.7298626243826085	-1.7918205346273441	-1.5347973727152273	1.6880051415600272	-0.5027823888653171	-2.3817872095177686	0.6286413190198766	0.740183806194155	-0.9827889682956203	-3.029699843018215	-3.0401735699993275	1.451257020334377	-1.490818029201228	0.17563024634589097	-2.6080162691953044	-1.7319425304596483	-2.3400674982536316	0.956634412397398	-1.8459253981298152	0.3629226240044182	-0.46288858338234146	-1.914604870570836	0.78066234628009	-2.2209325770842434	-3.254979195129032	-3.398135656465707	-0.49687367018252876	-1.3563537630315228	1.809482916695444	2.3884192831182864	-2.9912090992254186	-2.003309225895395	1.1149657269036488	1.6525658070703249	0.48580460393086033	-1.5754438960482477	1.7149071946420427	-1.4323955959317507	-0.3989982735681728	-2.438790380032169	1.275023269791915	-2.029668149939965	-2.7154986747806076	0.11758437808368825	-2.478290378697209	-3.034282355194033	-2.554245034687178	-2.032178745579315	-2.1450980137917743	-2.0329738979491445	0.30859222112507	0.7375221056543808	2.912766579704377	2.2643831779374843	0.021635136646608287	0.27883082618863114	3.50543584609827	2.3872037690704495	0.7156389292633227	-1.3570156669161682
Anaerobutyricum.hallii	5.733624824455888	-2.7032093119034717	-2.424664628864013	-4.286833727499905	-4.159091005625806	-1.9343578969063178	-3.469899819529225	-4.908841042731778	-0.7828246596886633	-3.8903789755307376	-4.141903888906607	-3.121525771070441	-3.218213043436217	0.08803807523380618	-3.177173533871238	-3.562518710669534	-4.4437594450854565	-4.007654004781366	-2.919444180963195	-2.0255368622501	-1.8945890651994661	-1.8132972925065909	-1.9849042279863878	-2.1673046116064145	-1.8390054990989833	-2.9757745560404802	-1.0421956750247738	-3.9279404939050266	-2.2702218814888333	-1.9644549520530314	-3.076011359336979	-2.1028791581830286	-2.653321442715976	-1.6264050453657064	-2.572591167134241	-1.3874057935862498	-1.2334022596319452	-3.8411039167558347	-4.384566625462515	0.8101605907845955	-2.6386392867414656	-3.0682106391542328	-1.6476550244663248	-0.7246929517757823	-1.351679368017188	-1.481133468906699	-1.5216866900472388	-1.5618419877833625	-3.296145279408722	-0.47569367655937655	-2.0002652902609364	-3.0352608773194674	-2.9688296738368294	-0.6384435274890671	-2.716805433353385	-2.6438410766255576	-1.2838973592957772	-3.7501912331149585	-4.509702136432882	-1.7015496078473946	-0.823056676748553	-3.0461345587609046	-2.1595567996279477	0.8486808606617562	-2.2872092678631084	-4.588126642614432	-3.2814575899241447	-0.584265391402705	-2.6424807221851982	-1.830466313720566	-1.78922419268416	-4.120519089934375	-2.146705321149562	-3.432406098789786	-3.4540023980826424	-2.0569035910864475	-3.154700741707262	-3.447950363450255	-2.712086094135757	-2.035092941708333	-1.2791266540684616	-4.466186625928276	-2.768245446942356	0.35418383762782923	-2.518182391031774	1.0277272514281741	2.5389138734309267	-3.249684861812485	-1.7823435597394963	-2.8866112708671112	-2.0657123184305686	-2.4846653793033573	-3.625154070474846	-3.6283847944339165	-0.7462572170236315	-1.5070044776786489	-3.2395326617878974	-1.92446008982823	-1.829348208764746	-3.423889778775304	-3.8297244048746344	-3.9728232688555387	-3.05183352774274	-1.170822232009474	-2.950787994960902	-3.6134768147650864	-2.5897304384417286	-4.764946580541039	-3.891799534089183	-4.6254858249389015	-1.07158946718163	-3.472230885999102	-2.3020393324654895	-2.212599471050871	-3.20538182701555	-0.7770254110600193	-1.3835870571190774	-1.6541794519710584	-3.7592650462757087	-1.7046921079415176	-3.840766544362679	-3.3647338943679097	-2.1001973455856775	-3.764615783094308	-0.3637963681886868	-2.4701115049549998	-1.5521756460121088	-2.5933561585828135	-3.1099800763610723	-2.6133354069305734	-2.2353993025423127	-1.9564302824129092	-3.2781967705329254	-1.6255300407628341	-3.1215895778258984	-3.6353255475974713	-2.4650358415749576	-3.1282404688172405	-1.4003254335923287	-0.48343109384139143	-2.0173687676452996	-2.8846107495455198	0.22245966707244902	-0.44194655227500557	-2.405450593271231	-1.0941555030774726	-3.0198389586439327	-4.341216279451113	1.0094944234396237	-1.5657868427951889	-3.5588009961362643	-2.8788428777277857	-1.7792242328624304	-2.9417394699396824	-1.7690801855620595	-2.0480933888540624	-2.4735633306115665	-1.6530208754458258	-2.2662069803848763	-2.190941931905735	-4.059881675990578	-2.5497548173384463	-1.9435764573193381	-2.77380057868906	-2.869785043819523	-1.4949544760723776	-2.3043797146651213	-2.746188628611517	-0.9486789204051567	-0.9692927767615288	-1.6671663156192946	-2.7075397405672716	-3.1746856915549415	-1.4726806920275846	-1.750656438427272	-4.486182107192487	-3.999135843338976	-2.7298626243826085	-1.7918205346273441	-1.5347973727152273	-3.45355900473745	-3.903883108854917	-2.3817872095177686	-3.177923397969863	-4.341121184907794	-4.0737359720978175	-3.029699843018215	-3.0401735699993275	-3.5920687467456185	-1.490818029201228	-4.114730569664243	-2.6080162691953044	-1.7319425304596483	-2.3400674982536316	-2.680854383904139	-1.8459253981298152	-4.884001979471385	-4.018139507010197	-1.914604870570836	-3.226572662132213	-2.2209325770842434	-3.254979195129032	-3.398135656465707	-3.962512702977039	-1.3563537630315228	-2.4099262640674834	-3.0186529417718924	-2.9912090992254186	-2.003309225895395	-3.53889558063404	-2.010898408158265	-3.920815867844511	-1.5754438960482477	-0.7818295430563224	-1.4323955959317507	-3.5769562755737714	-2.438790380032169	-3.6877220647681135	-2.029668149939965	-2.7154986747806076	0.6284080970950303	-2.478290378697209	-3.034282355194033	-2.554245034687178	-2.032178745579315	-2.1450980137917743	-2.0329738979491445	-4.266019793305283	-0.26264813462998604	-3.358122046189488	-3.5069582617186295	-2.46317985143967	-3.0532772604084335	-1.6004102388623997	-2.940572890155574	-3.0219330749692586	-1.3570156669161682
Bacteroides.fragilis	3.9021939568929205	0.06928566531644503	0.8710759458368278	1.0601742844075934	0.5681977030415621	8.014242008229997	1.0943494186044018	0.8992017525485884	2.128162445509595	1.855724539497849	2.019203648758578	0.3748848256941449	4.2683003307572145	0.631651192083913	1.241568283743578	-0.03625523988156051	0.9985587033363429	0.9122276559731667	1.328952494656239	2.5387123758835273	1.1498381394170476	1.3221012762388606	1.4161964920032117	-2.1673046116064145	0.5241985539661494	1.2436346247224475	1.7909235563667492	0.9002740483966213	7.334759646970749	1.9474700583727815	2.5868494730207954	5.524078312544777	2.3505255393698645	7.531488861775341	2.002020847296112	1.8313740362736175	1.9879644448309015	0.840928241293549	0.5353150352920174	1.374688906034922	0.6571012879593751	0.992134100528298	1.5711248053935427	2.3662540520264153	1.2992046741815835	1.083723585832611	1.3685906283887161	1.3284353306525924	0.878143533946937	1.2019477024661123	1.218514539598931	5.6824848489390485	3.517231272545939	2.6175086308762814	1.214922165152999	0.6141593125420408	2.7590556679228655	1.2469217213242707	0.3880384147860747	1.8818721133823018	1.9802984853181387	0.24960601593993612	2.340153986812478	1.7061269799797838	1.079990015392949	7.66546882480958	0.329363030418797	5.662042725165468	1.59152723668604	1.66594428304402	1.2552030119323536	0.08407502699245749	2.417543916984065	1.8607992334468098	1.1998589094550467	3.133314251935534	0.7164023575314591	1.5217636355696158	0.2322581531743945	1.3321063415477241	1.6652175932416902	1.175620804619371	0.869243349359181	0.8587386101757803	0.9782282057328118	2.029172276916756	1.4305473801162822	1.314564376321142	1.3086034440627015	2.9854068052980725	0.9984491724830222	7.605243242239352	0.8633834278518351	0.561171467742543	0.5447203734210404	1.265490499541268	2.9709676210396148	1.6863605305147116	7.684915007629377	0.4472133204634165	0.5890174127401817	1.7668699698667187	7.9155748754168735	-1.170822232009474	0.04484928358025583	1.8794850450976779	1.1943614732008891	0.6240256108960285	2.884607577307746	2.3290531403615953	1.5366933966826968	2.8229353049420394	8.1130334822456	7.3645730712449256	0.4580823882130402	1.0147285026340849	-1.3835870571190774	1.774696265943919	3.4755334511368403	2.571875404962129	2.2252417827592703	2.409717966735123	8.641584267277812	7.409164143538855	2.1789232714541016	0.8619965816420648	-1.5521756460121088	1.5496801601087136	1.0795761858153872	1.6206725519406648	1.4780752081830775	2.4379201118263354	0.6337282398928877	2.011958755538703	5.8487425142143366	0.2765994628283417	1.7833608340444762	3.585830187451114	-1.4003254335923287	-0.48343109384139143	1.2406316215222988	0.77885346568307	1.7628981604336782	-0.44194655227500557	0.9266574933258335	1.4707015516618378	1.8398742259109042	0.8177395994755607	1.3741363148094528	-1.5657868427951889	-0.032537525348290935	0.5222578422618142	1.0538949985290926	1.3066572056797514	6.032618138617313	1.6153708263745274	0.6173836731906309	2.278706723060558	0.7782202242316374	1.4978400272047432	1.5889929192829089	1.4013908293177217	2.167199051196558	8.543545145164993	3.740811140487396	1.1440100013741807	1.9440169609543125	2.1057424215574616	1.6902855570414015	1.5955642779777814	8.233968711874482	1.5964267089870032	2.2890465421990593	1.0921763627117256	1.5450841362735688	1.5775033390529005	1.343098892094287	1.7126898135772708	1.5039200400734964	1.8990930625708342	1.1907328609415888	2.61516433157776	1.1444762612702049	7.940896058463672	0.24374731917008707	1.4395931822925563	1.8530028421432931	0.8915540285070567	1.7357079124804047	1.074039025538082	0.8268125722301877	1.834536168764575	1.8233083931682075	1.7202772414288992	1.462181934787388	1.9381665135128028	2.761773898514241	2.942108321967433	0.7933520021754853	0.557519249510405	8.488216307614369	3.126736996481456	2.7416491162774332	2.3473057620673092	1.9757543235655417	3.224763701244226	0.47775765499269374	7.980228443114236	7.435977256000196	2.3217909327317368	1.3563008750977923	2.2755284686156436	-1.5754438960482477	0.5043779134017697	1.2755612768145705	2.2548264999645014	2.2524584246274135	0.3011638386459648	1.8414349492987558	2.5926695226696466	1.5503951293080385	2.6275557062634607	1.0260623844884977	1.3374773092373593	2.0281659941032153	7.839592999417625	-2.0329738979491445	2.3906068644074714	0.6154195581293096	0.22529967504020817	1.2969636076860889	0.4811643958704815	0.796772473958603	1.0385542385841584	6.610274029693331	1.7819887944354595	2.010183616339889
Bacteroides.sp.DH3716P	3.8554160766864793	1.0102651988219185	0.8710759458368278	0.7693127197905423	0.4559305063136402	10.152960714316066	0.8994493037594467	0.7114601903038141	2.045470749212526	1.417789221919516	1.735732177984704	1.2850947007049305	3.8000888501581613	0.6633997895923618	1.2171768603680069	0.3886269359866341	0.7925830546589113	0.5873668604533907	1.0877908274491082	2.428711601793096	-1.8945890651994661	1.6523417402879195	1.2730961611812106	-2.1673046116064145	-0.21715008207965542	1.3007929568631664	-1.0421956750247738	0.6771306970822315	9.463288119681982	1.7966474942188888	2.1761625972693897	7.103553990488011	2.108753351781936	9.767310259826395	2.24759120992175	1.2515586838603083	1.7044301166484475	0.4072927588635992	0.4751465590923217	0.6209193095341367	-2.6386392867414656	0.9019831661882287	-1.6476550244663248	-0.7246929517757823	1.801760674101769	-1.481133468906699	-1.5216866900472388	1.7338985869174783	0.6740485259337397	1.306208603988546	1.177692711744662	7.304767409023959	2.7146504386375154	0.9255276181181741	1.174916910571152	1.2062086577414786	-1.2838973592957772	1.2536557489708817	-0.05545367238968549	1.5564507813202038	1.939055540960941	0.24960601593993612	1.8656966818195597	-1.790283616784802	-2.2872092678631084	9.786728265075098	0.7257774184881586	7.632040535703798	1.4682947863306983	1.66594428304402	-1.78922419268416	0.19687036193404672	1.8234884841928996	1.501968558764774	1.011806874996235	2.645161244968422	0.8705527397402457	1.205910944087434	0.8141773766522162	0.9605443368328245	-1.2791266540684616	0.8855719864809947	0.9693265572902254	0.7170883802327612	0.9157080442542875	1.538550652981819	1.688375820970927	1.0268826510911615	-1.7823435597394963	2.9422346458603665	1.3382509338239725	9.88137895909472	0.7814664013005254	0.5146515242576104	0.0747182441704298	-1.5070044776786489	2.6657294637458664	1.1199671147882837	9.825679702269722	0.982730693000067	0.6699863815657915	1.7174365283059692	10.068630236519471	-1.170822232009474	-2.950787994960902	2.014044663637383	0.6682699507258698	0.6148512388284738	2.104552808285693	1.7663314609575405	0.668342435798152	2.422072228747471	10.225339051732744	9.651115238603065	-3.20538182701555	1.1877474902342346	-1.3835870571190774	1.6742535009438517	2.948719164677142	2.701928363833854	1.9821796519779509	1.4058515825546896	10.947784203613178	9.472719407530533	2.0597348253025807	0.825629069745841	1.492251558604405	1.5809326547728455	0.915273405086435	1.829217031029306	0.760237975998845	2.425497607259858	0.7821479691496057	-1.6255300407628341	7.478613426447112	-0.13891495083288538	1.6124033022442466	3.2415606902435155	-1.4003254335923287	-0.48343109384139143	1.6201200286562376	1.047116848960864	1.9119334923418299	-0.44194655227500557	1.4445991410958052	-1.0941555030774726	1.3745114355953123	-0.10720832057987527	1.0864551682805972	-1.5657868427951889	0.2912487382307718	0.7319777426151559	1.2164130456787274	0.8868041054597599	7.462336352341427	1.385797046431999	0.6618352381338851	-1.6530208754458258	0.8691915883605753	-2.190941931905735	1.0758173542944716	0.817444465917611	1.9275266419193826	10.687091285539116	3.3507053300870204	1.2130023966739438	1.2790420065645751	1.544172187398616	-0.9486789204051567	1.5955642779777814	10.356096703425347	1.5828210754428618	1.6850274929998954	-1.4726806920275846	1.3847421303181795	1.1697100582773212	0.9911974287113045	1.3304821152999222	1.6092801853622556	-1.5347973727152273	1.3085157897604622	2.171363157118465	1.052103225768293	10.021147310238145	0.6892173950788655	1.3857499725778322	1.8300133415366218	0.13778443200627116	1.391438564893657	-1.490818029201228	0.557999204376333	1.596577847731528	1.7019479048264132	1.09382293703243	1.1902487153345815	1.867549112595575	2.3178144175755535	2.6203284180460336	0.7933520021754853	0.6445304371065078	10.652597614463017	2.7388824865537313	2.520658471624275	2.6772632665681093	-1.3563537630315228	1.173495457162213	-3.0186529417718924	10.113857258553525	9.588576932186163	1.9416437643741977	1.3563008750977923	1.9734872469020623	-1.5754438960482477	0.9694346293695112	1.563241682609407	1.9720202034260979	1.9049163455216371	-3.6877220647681135	1.7768965670497747	2.34064777250984	1.5157096114270538	2.4560842788573507	0.749809556448585	1.1345369244233	1.8797462648464975	10.013730617453385	-2.0329738979491445	1.8716074817633157	0.009284836808085116	0.470421529209954	1.0981129292686285	0.5812473531768436	1.2904294651453727	-1.6004102388623997	8.741353799281844	1.510567498451903	1.9750924196808963
